Index,Unique ID,Size,Material,Prolateness,Oblateness,Alpha,Theta,Phi,Temperature,Mag x,Mag y,Mag z,Vorticity x,Vorticity y,Vorticity z,Relative helicity,Anisotropy energy,Exchange energy,Demag energy,Total energy,Directory
17,./LEMs/LEM076,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.0910189114427E-06,0.000129279046321341,0.00012901385998214,0.00011564310744674,-0.0233401131007748,-0.0232777344089338,-0.000531785932757356,-2.50770837331122E-18,1.87868980584142E-17,5.03766280780333E-18,2.13168524929063E-17,./LEMs/LEM076
18,./LEMs/LEM052,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.78020467935458E-06,0.000129599100256777,-0.000128683086832436,-0.000175096706577256,-0.0233953957860823,0.0232173723182583,-0.000531990134271921,-2.50724535072461E-18,1.87869555223054E-17,5.03610033200413E-18,2.13158105035849E-17,./LEMs/LEM052
19,./LEMs/LEM016,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-8.94034298117468E-07,0.000129389363716859,0.000128979928391409,-8.62059068989624E-05,0.0233493356923754,0.0232709778999134,0.000531821381898641,-2.50717006111841E-18,1.87844692404372E-17,5.03997968222166E-18,2.13172788615405E-17,./LEMs/LEM016
20,./LEMs/LEM097,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-8.65795251066289E-07,-0.000129813060177415,-0.000128528741885098,-8.92018843008654E-05,-0.0234021972487798,-0.0232179584724864,0.000531780837862335,-2.5071877515814E-18,1.8784684964747E-17,5.03979483133116E-18,2.13172920444967E-17,./LEMs/LEM097
21,./LEMs/LEM014,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,6.16288864939734E-07,-0.000129361783505935,-0.000128981153223844,8.0091284333364E-05,-0.023343677341629,-0.0232767942740017,0.000531779035779544,-2.50719760381904E-18,1.87847062367622E-17,5.03975914290969E-18,2.13172677758529E-17,./LEMs/LEM014
22,./LEMs/LEM056,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-8.02650429223213E-07,-0.000129287465938132,-0.000129015932392459,7.78760260791552E-05,0.023342159519899,0.0232758723409835,-0.00053180260829156,-2.50767065101079E-18,1.8786801277402E-17,5.03776068861854E-18,2.13168913150097E-17,./LEMs/LEM056
23,./LEMs/LEM073,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-5.7301318098775E-07,-0.000128979337751542,-0.000129372145456736,-5.21470199318351E-05,-0.0232847103742297,-0.0233358329229933,0.000531775921216333,-2.50720513565306E-18,1.87845723198943E-17,5.03991609652599E-18,2.13172832807672E-17,./LEMs/LEM073
24,./LEMs/LEM041,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-5.52023360711573E-07,0.000129688120035001,-0.000128620285981877,-7.67188113237383E-05,0.0233980811151872,-0.0232211857561896,0.000531776445564357,-2.50698840812473E-18,1.8786771439462E-17,5.03782321697347E-18,2.13176062483108E-17,./LEMs/LEM041
25,./LEMs/LEM084,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,7.97923809856274E-07,-0.000130352489426948,0.000127856285347795,-6.50178910809163E-05,0.0234631413021912,-0.0231496150436405,-0.000531883857290081,-2.50720548367655E-18,1.87877111721191E-17,5.03525773762748E-18,2.131576342607E-17,./LEMs/LEM084
26,./LEMs/LEM026,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-2.53329434986484E-06,-0.000129648812058742,0.000128625181477877,0.000262044124150929,0.0233670890995429,-0.0232452810780922,-0.000531969433649717,-2.5072762580775E-18,1.87871039350515E-17,5.03604311251429E-18,2.13158707894883E-17,./LEMs/LEM026
27,./LEMs/LEM013,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,5.30306698555206E-07,-0.000129411706191798,0.000128827525813425,-3.34978606369587E-05,0.0233574588918386,-0.0232565098180204,-0.000531893087508402,-2.507293660402E-18,1.87874013170876E-17,5.03560287933195E-18,2.13157105360176E-17,./LEMs/LEM013
28,./LEMs/LEM031,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.53887766926339E-06,-0.000129500219594906,-0.000128808094673694,-0.000163868688252387,0.0233695518406745,0.0232480812994103,-0.000531805176590492,-2.50766904983797E-18,1.87867574070735E-17,5.03777777321097E-18,2.13168661304465E-17,./LEMs/LEM031
29,./LEMs/LEM096,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-9.00550464265687E-07,-0.000129380506528767,0.000128910664970936,-6.82503195607089E-05,-0.0233538101168517,0.0232657614325727,0.00053175308374407,-2.50702248997278E-18,1.87870275565127E-17,5.03757966509477E-18,2.13175847316347E-17,./LEMs/LEM096
30,./LEMs/LEM079,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-6.55344748728969E-05,-0.000138669170713466,0.000106677913207237,0.00730343678727282,0.0249986885273877,-0.0205672413153281,-0.00053327102755858,-2.49404991546244E-18,1.90907261098105E-17,4.85681143251478E-18,2.14534876268628E-17,./LEMs/LEM079
31,./LEMs/LEM046,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.84014538561768E-06,-0.000129241112208079,-0.000129114692783219,0.000200947389305343,-0.0233254078702043,-0.0232945735789158,0.000531778684002769,-2.5071974380837E-18,1.87845672423139E-17,5.03995447872713E-18,2.13173242829573E-17,./LEMs/LEM046
32,./LEMs/LEM036,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,4.1424431548926E-06,0.000129875764764384,0.000128419268963667,0.000465565568368672,0.0234061921742376,0.0232106962949141,0.000531783405238372,-2.50723883496762E-18,1.87858269574773E-17,5.03909386576819E-18,2.13176819882779E-17,./LEMs/LEM036
33,./LEMs/LEM015,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.63799428074269E-06,0.000129364342364893,-0.000128855921026878,0.000143469944026608,-0.0233484915039166,0.0232651398700377,-0.000531885370904672,-2.50731848292254E-18,1.8787612876952E-17,5.03545238032648E-18,2.1315746774356E-17,./LEMs/LEM015
34,./LEMs/LEM091,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,3.44086130251627E-06,0.000129575976189928,-0.000128659534240318,-0.000367961758350247,-0.0233776494280577,0.0232339016348105,-0.000531921922593858,-2.50730422134659E-18,1.87877704844884E-17,5.03551405358221E-18,2.1315980316724E-17,./LEMs/LEM091
35,./LEMs/LEM062,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,4.18837679536189E-07,0.000129580546525074,-0.000128646378037946,-7.07565940669812E-05,-0.0233803073564223,0.0232334050288627,-0.000531888159243091,-2.50729160288574E-18,1.87876202769474E-17,5.03539097661684E-18,2.13157196506785E-17,./LEMs/LEM062
36,./LEMs/LEM039,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-5.08559388420635E-06,-0.000128239110995652,-0.000129882447890467,-0.000579391263472821,-0.0232273263920481,-0.023387936917588,0.00053178605224679,-2.50715426852476E-18,1.87885230158024E-17,5.0366712092844E-18,2.1318039956562E-17,./LEMs/LEM039
37,./LEMs/LEM055,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,9.64421158528514E-07,-0.000128668284209408,-0.000129565520315732,-0.000106067171269249,0.0232567932325268,0.0233608010346134,-0.00053176498515993,-2.50773215565621E-18,1.87878101552422E-17,5.03681200079659E-18,2.13168900003826E-17,./LEMs/LEM055
