TMx,alignment,PRO,OBL,size,Mx,My,Mz,step type,temperature,check temperature
30,hard,1.44,1.0,50,1.9033628344364317e-23,8.11279726110513e-23,-6.67745777214632e-25,P,450,500
30,hard,1.44,1.0,50,5.892862142583206e-21,1.7406808353253646e-17,-1.1744520595208316e-19,I,500,500
30,hard,1.44,1.0,50,7.63856347103368e-21,1.6287870673014025e-17,-1.1033714589342489e-19,I,520,520
30,hard,1.44,1.0,50,-2.0893682610066782e-33,-4.456259448449865e-34,-5.34088524382213e-33,Z,520,520
30,hard,1.44,1.0,50,-2.0893682610066782e-33,-4.456259448449865e-34,-5.34088524382213e-33,Z,540,540
30,hard,1.44,1.0,50,5.892862125745077e-21,1.740680835316798e-17,-1.1744520595369584e-19,P,500,540
30,hard,1.44,1.0,50,7.638597413705004e-21,1.6287870276573444e-17,-1.1033715210766155e-19,I,540,540
30,hard,1.44,1.0,50,7.638597413662874e-21,1.6287870276573524e-17,-1.1033715210766107e-19,I,560,560
30,hard,1.44,1.0,50,-2.0893682610066782e-33,-4.456259448449865e-34,-5.34088524382213e-33,Z,560,560
30,hard,1.44,1.0,50,-2.0893682610066782e-33,-4.456259448449865e-34,-5.34088524382213e-33,Z,579,579
30,hard,1.44,1.0,50,7.638597413705004e-21,1.6287870276573444e-17,-1.1033715210766155e-19,P,540,579
30,hard,1.44,1.0,50,7.638597413676482e-21,1.6287870276573632e-17,-1.103371521076419e-19,I,579,579
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,20,20
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,100,100
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,100,100
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,200,200
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,200,200
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,300,300
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,P,100,300
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,300,300
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,350,350
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,350,350
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,400,400
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,P,300,400
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,400,400
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,425,425
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,425,425
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,Z,450,450
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,P,400,450
30,hard,1.44,1.0,60,3.573934186927906e-17,9.607208927583429e-21,2.0459756103377363e-19,I,450,450
30,hard,1.44,1.0,60,3.5739341869273817e-17,9.607208936735749e-21,2.0459756103372029e-19,I,475,475
30,hard,1.44,1.0,60,3.5739341869268473e-17,9.607208936747208e-21,2.0459756103369005e-19,Z,475,475
30,hard,1.44,1.0,60,3.573933967065932e-17,9.607208345706355e-21,2.045975484472739e-19,Z,500,500
30,hard,1.44,1.0,60,3.573933967065932e-17,9.607208345706355e-21,2.045975484472739e-19,P,450,500
30,hard,1.44,1.0,60,3.573933740505959e-17,9.610413314606226e-21,2.045975257275474e-19,I,500,500
30,hard,1.44,1.0,60,3.567598184546575e-17,8.803131255006734e-20,2.0396237170071503e-19,I,520,520
30,hard,1.44,1.0,60,3.561422861098037e-17,8.787893501188501e-20,2.0360932364108468e-19,Z,520,520
30,hard,1.44,1.0,60,1.0694048883236244e-32,3.271092434715773e-33,-9.96169198375438e-33,Z,540,540
30,hard,1.44,1.0,60,-3.761842445606191e-26,3.179037596625037e-24,-1.0307437263739864e-26,P,500,540
30,hard,1.44,1.0,60,1.301575758455639e-20,3.757478184890136e-17,-2.535871064919673e-19,I,540,540
30,hard,1.44,1.0,60,1.8424960538727314e-20,3.574458789838921e-17,-2.4452517098818894e-19,I,560,560
30,hard,1.44,1.0,60,-3.615759834993905e-33,-7.711787447299416e-34,-9.24267813784981e-33,Z,560,560
30,hard,1.44,1.0,60,-3.615759834993905e-33,-7.711787447299416e-34,-9.24267813784981e-33,Z,579,579
30,hard,1.44,1.0,60,1.3015757584544064e-20,3.757478184890136e-17,-2.5358710649196015e-19,P,540,579
30,hard,1.44,1.0,60,1.8424960538740266e-20,3.574458789838871e-17,-2.4452517098822303e-19,I,579,579
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,20,20
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,100,100
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,100,100
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,200,200
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,200,200
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,300,300
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,P,100,300
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,300,300
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,350,350
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,350,350
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,400,400
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,P,300,400
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,400,400
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,425,425
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,425,425
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,450,450
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,P,400,450
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,450,450
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,475,475
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,475,475
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,Z,500,500
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,P,450,500
30,hard,1.44,1.0,70,6.978949220618206e-17,1.5682728085676933e-20,4.244847889505542e-19,I,500,500
30,hard,1.44,1.0,70,6.978949220605163e-17,1.5682728309503696e-20,4.2448478894873037e-19,I,520,520
30,hard,1.44,1.0,70,6.978949220591692e-17,1.568272830947228e-20,4.244847889478974e-19,Z,520,520
30,hard,1.44,1.0,70,6.97876161236221e-17,1.5682306726120487e-20,4.244733779407192e-19,Z,540,540
30,hard,1.44,1.0,70,6.97876161236221e-17,1.5682306726120487e-20,4.244733779407192e-19,P,500,540
30,hard,1.44,1.0,70,6.978567705402338e-17,1.8239801259031866e-20,4.2446549174743566e-19,I,540,540
30,hard,1.44,1.0,70,1.5073681093646443e-20,7.056811693802514e-17,-4.673580205338626e-19,I,560,560
30,hard,1.44,1.0,70,-5.735354071962741e-33,-1.2232513650358187e-33,-1.466082763039687e-32,Z,560,560
30,hard,1.44,1.0,70,-5.735354071962741e-33,-1.2232513650358187e-33,-1.466082763039687e-32,Z,579,579
30,hard,1.44,1.0,70,-4.1406047133021635e-23,2.5266681537869548e-21,3.1438125079165288e-24,P,540,579
30,hard,1.44,1.0,70,1.6299722964740484e-21,6.976866607174069e-17,-4.504891378207704e-19,I,579,579
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,20,20
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,100,100
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,100,100
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,200,200
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,200,200
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,300,300
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,P,100,300
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,300,300
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,350,350
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,350,350
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,400,400
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,P,300,400
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,400,400
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,425,425
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,425,425
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,450,450
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,P,400,450
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,450,450
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,475,475
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,475,475
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,500,500
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,P,450,500
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,500,500
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,I,520,520
30,hard,1.44,1.0,80,1.2134343460065732e-16,3.763089541393272e-20,7.058454573955167e-19,Z,520,520
30,hard,1.44,1.0,80,1.2134343460017784e-16,3.76308954138252e-20,7.058454573927942e-19,Z,540,540
30,hard,1.44,1.0,80,1.2134343460017784e-16,3.76308954138252e-20,7.058454573927942e-19,P,500,540
30,hard,1.44,1.0,80,1.2134343459969657e-16,3.763089622203068e-20,7.058454573849734e-19,I,540,540
30,hard,1.44,1.0,80,1.1784970039538203e-16,4.367154605013189e-18,6.581876625067068e-19,I,560,560
30,hard,1.44,1.0,80,1.1446494760438633e-16,4.241725870884779e-18,6.392839018675606e-19,Z,560,560
30,hard,1.44,1.0,80,-8.28295886055126e-33,-1.766611198816093e-33,-2.1173066318232257e-32,Z,579,579
30,hard,1.44,1.0,80,1.3117978011974703e-30,8.08851770887103e-28,-5.129869157733828e-30,P,540,579
30,hard,1.44,1.0,80,3.8896897234606817e-20,1.2133271420013103e-16,-8.187125260881725e-19,I,579,579
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,20,20
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,100,100
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,100,100
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,200,200
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,200,200
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,300,300
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,P,100,300
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,300,300
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,350,350
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,350,350
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,400,400
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,P,300,400
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,400,400
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,425,425
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,425,425
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,450,450
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,P,400,450
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,450,450
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,475,475
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,475,475
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,500,500
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,P,450,500
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,500,500
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,I,520,520
30,hard,1.44,1.0,90,6.224741298842453e-17,-1.4270702202511306e-19,2.136602397818406e-19,Z,520,520
30,hard,1.44,1.0,90,6.224741298830126e-17,-1.4270702202478678e-19,2.136602397814407e-19,Z,540,540
30,hard,1.44,1.0,90,6.224741298830126e-17,-1.4270702202478678e-19,2.136602397814407e-19,P,500,540
30,hard,1.44,1.0,90,6.224741298817957e-17,-1.4270702129566177e-19,2.136602397766639e-19,I,540,540
30,hard,1.44,1.0,90,6.219710072642096e-17,6.647252992069609e-20,2.1206475141790437e-19,I,560,560
30,hard,1.44,1.0,90,6.214840795898052e-17,6.642049001222105e-20,2.1189873050209135e-19,Z,560,560
30,hard,1.44,1.0,90,-1.035167294623524e-32,-2.20783196695531e-33,-2.646115494296956e-32,Z,579,579
30,hard,1.44,1.0,90,3.1878968728114935e-30,7.286981989647629e-28,-4.3734134347545496e-30,P,540,579
30,hard,1.44,1.0,90,1.809292643359893e-18,6.42192336238075e-17,-5.352298215620502e-19,I,579,579
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,Z,20,20
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,Z,100,100
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,I,100,100
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,I,200,200
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,Z,200,200
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,Z,300,300
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,P,100,300
30,hard,1.44,1.0,100,3.380472114006327e-16,1.14274118872884e-19,1.942672159246289e-18,I,300,300
30,hard,1.44,1.0,100,3.380472114006326e-16,1.1427411887315978e-19,1.9426721592462642e-18,I,350,350
30,hard,1.44,1.0,100,3.380472114006326e-16,1.1427411887315978e-19,1.9426721592462642e-18,Z,350,350
30,hard,1.44,1.0,100,3.3804721140063156e-16,1.1427411887315054e-19,1.9426721592463428e-18,Z,400,400
30,hard,1.44,1.0,100,3.3804721140063156e-16,1.1427411887315054e-19,1.9426721592463428e-18,P,300,400
30,hard,1.44,1.0,100,3.3804721140063077e-16,1.1427411887640632e-19,1.9426721592462935e-18,I,400,400
30,hard,1.44,1.0,100,3.3804721140062717e-16,1.1427411888802738e-19,1.9426721592462265e-18,I,425,425
30,hard,1.44,1.0,100,3.380472114006236e-16,1.1427411888807438e-19,1.942672159246174e-18,Z,425,425
30,hard,1.44,1.0,100,3.3804721140060977e-16,1.1427411888804106e-19,1.9426721592460547e-18,Z,450,450
30,hard,1.44,1.0,100,3.380472114006089e-16,1.1427411889127238e-19,1.9426721592460785e-18,P,400,450
30,hard,1.44,1.0,100,3.380472114005944e-16,1.1427411893456074e-19,1.9426721592456795e-18,I,450,450
30,hard,1.44,1.0,100,3.3804721140050943e-16,1.1427411916850538e-19,1.9426721592438637e-18,I,475,475
30,hard,1.44,1.0,100,3.3804721140042803e-16,1.1427411916838886e-19,1.942672159243404e-18,Z,475,475
30,hard,1.44,1.0,100,3.380472113989595e-16,1.1427411916794955e-19,1.9426721592349374e-18,Z,500,500
30,hard,1.44,1.0,100,3.38047211398945e-16,1.1427411921127893e-19,1.9426721592345753e-18,P,450,500
30,hard,1.44,1.0,100,3.3804721139743746e-16,1.142741228749566e-19,1.9426721592028507e-18,I,500,500
30,hard,1.44,1.0,100,3.380472112838173e-16,1.1427436363428162e-19,1.9426721570158178e-18,I,520,520
30,hard,1.44,1.0,100,3.3804721117236327e-16,1.1427436359670576e-19,1.942672156375145e-18,Z,520,520
30,hard,1.44,1.0,100,3.3804709636709124e-16,1.1427432478773692e-19,1.942671496617895e-18,Z,540,540
30,hard,1.44,1.0,100,3.380470963655838e-16,1.1427432845140572e-19,1.942671496586171e-18,P,500,540
30,hard,1.44,1.0,100,3.3804697997305413e-16,1.144785634766726e-19,1.9426695135411433e-18,I,540,540
30,hard,1.44,1.0,100,3.2171024632985813e-16,2.1284548923764036e-17,1.7108158818947467e-18,I,560,560
30,hard,1.44,1.0,100,3.062778215435398e-16,2.0263530152605648e-17,1.6287481276912393e-18,Z,560,560
30,hard,1.44,1.0,100,-1.2356255375225523e-32,-2.6353745670846165e-33,-3.158530893478952e-32,Z,579,579
30,hard,1.44,1.0,100,6.95971961994048e-26,2.0427577829062377e-22,-1.3862941771588257e-24,P,540,579
30,hard,1.44,1.0,100,1.1422379493567198e-19,3.380141840791662e-16,-2.2705742959997812e-18,I,579,579
30,hard,1.44,1.0,110,3.890722925958551e-16,-2.8616457972780864e-19,-1.1647017482289055e-18,Z,20,20
30,hard,1.44,1.0,110,3.890722925860825e-16,-2.861645797205806e-19,-1.1647017481996919e-18,Z,100,100
30,hard,1.44,1.0,110,3.890722925759516e-16,-2.861645665772513e-19,-1.1647017481219013e-18,I,100,100
30,hard,1.44,1.0,110,7.192938065274526e-20,3.8881795157469855e-16,1.3856261473419178e-18,I,200,200
30,hard,1.44,1.0,110,4.511083509814973e-34,3.899866623632837e-34,1.3684555315672042e-48,Z,200,200
30,hard,1.44,1.0,110,4.511083509814973e-34,3.899866623632837e-34,1.3684555315672042e-48,Z,300,300
30,hard,1.44,1.0,110,-3.2017439675052095e-30,1.3049074980349335e-26,4.2738038167696153e-29,P,100,300
30,hard,1.44,1.0,110,7.192938065274391e-20,3.8881795157469855e-16,1.385626147341951e-18,I,300,300
30,hard,1.44,1.0,110,7.192938065274083e-20,3.888179515746985e-16,1.3856261473419787e-18,I,350,350
30,hard,1.44,1.0,110,4.511083509814973e-34,3.899866623632837e-34,1.3684555315672042e-48,Z,350,350
30,hard,1.44,1.0,110,4.511083509814973e-34,3.899866623632837e-34,1.3684555315672042e-48,Z,400,400
30,hard,1.44,1.0,110,7.192938065274391e-20,3.8881795157469855e-16,1.385626147341951e-18,P,300,400
30,hard,1.44,1.0,110,7.192938065273014e-20,3.888179515746984e-16,1.3856261473419575e-18,I,400,400
30,hard,1.44,1.0,110,7.192938065276432e-20,3.888179515746988e-16,1.3856261473419848e-18,I,425,425
30,hard,1.44,1.0,110,4.511083509814973e-34,3.899866623632837e-34,1.3684555315672042e-48,Z,425,425
30,hard,1.44,1.0,110,4.511083509814973e-34,3.899866623632837e-34,1.3684555315672042e-48,Z,450,450
