TMx,alignment,PRO,OBL,size,Mx,My,Mz,step type,temperature,check temperature
30,hard,1.44,1.0,70,3.690734978460778e-17,1.0967543409852394e-16,5.948094306640723e-19,I,100,100
30,hard,1.44,1.0,70,3.6907351027279946e-17,1.0615065131095516e-16,5.825882609912202e-19,I,125,125
30,hard,1.44,1.0,70,3.6907388491191266e-17,1.2519839726211523e-20,2.145848522473083e-19,Z,125,125
30,hard,1.44,1.0,70,3.6907388491191266e-17,1.2519839726211523e-20,2.145848522473083e-19,Z,150,150
30,hard,1.44,1.0,70,3.6907350093717256e-17,1.0967555434225442e-16,5.948098277997052e-19,P,100,150
30,hard,1.44,1.0,70,3.6907351028773876e-17,1.0615065157738762e-16,5.825882622086656e-19,I,150,150
30,hard,1.44,1.0,70,3.690735102728077e-17,1.0615065131095506e-16,5.825882609912745e-19,I,175,175
30,hard,1.44,1.0,70,3.690738849119214e-17,1.2519839726095485e-20,2.1458485224735105e-19,Z,175,175
30,hard,1.44,1.0,70,3.690738849119214e-17,1.2519839726095485e-20,2.1458485224735105e-19,Z,200,200
30,hard,1.44,1.0,70,3.690735006664733e-17,1.0967554755660621e-16,5.948098016503293e-19,P,150,200
30,hard,1.44,1.0,70,3.6907349784609943e-17,1.0967543409852379e-16,5.9480943066408675e-19,I,200,200
30,hard,1.44,1.0,70,3.690735102728291e-17,1.0615065131095494e-16,5.825882609912166e-19,I,225,225
30,hard,1.44,1.0,70,3.690738849119425e-17,1.2519839726000754e-20,2.145848522472979e-19,Z,225,225
30,hard,1.44,1.0,70,3.690738849119425e-17,1.2519839726000754e-20,2.145848522472979e-19,Z,250,250
30,hard,1.44,1.0,70,3.6907350066649854e-17,1.0967554755660608e-16,5.948098016501992e-19,P,200,250
30,hard,1.44,1.0,70,3.690735006665096e-17,1.096755475566061e-16,5.948098016501084e-19,I,250,250
30,hard,1.44,1.0,70,3.6907352168111384e-17,1.0967798360911587e-16,5.948164764018561e-19,I,275,275
30,hard,1.44,1.0,70,3.690738849119742e-17,1.2519839725919937e-20,2.145848522470715e-19,Z,275,275
30,hard,1.44,1.0,70,3.690738849112936e-17,1.251983972590814e-20,2.1458485224666108e-19,Z,300,300
30,hard,1.44,1.0,70,3.6907352168044534e-17,1.0967798360911574e-16,5.948164764013816e-19,P,250,300
30,hard,1.44,1.0,70,3.690735006651812e-17,1.0967554755672125e-16,5.948098016482285e-19,I,300,300
30,hard,1.44,1.0,70,3.690733587307429e-17,1.0615067343160994e-16,5.825880306864775e-19,I,325,325
30,hard,1.44,1.0,70,3.6907358258187115e-17,1.254168876271673e-20,2.1458453309579603e-19,Z,325,325
30,hard,1.44,1.0,70,3.31705532587052e-17,1.1271864871744335e-20,1.9285822717934073e-19,Z,350,350
30,hard,1.44,1.0,70,3.31705223259069e-17,1.0967673557342366e-16,5.730816251707941e-19,P,300,350
30,hard,1.44,1.0,70,2.980234936897729e-17,1.141272361445294e-16,5.235575735822788e-19,I,350,350
30,hard,1.44,1.0,70,1.2492617524755345e-20,1.4297474365327152e-16,1.1940853473135952e-19,I,375,375
30,hard,1.44,1.0,70,-2.3083848228305765e-35,2.491679716582688e-34,-1.0563790021678362e-33,Z,375,375
30,hard,1.44,1.0,70,-2.3083848228305765e-35,2.491679716582688e-34,-1.0563790021678362e-33,Z,403,403
30,hard,1.44,1.0,70,1.5269034996683148e-21,1.1411885352289824e-16,3.5007421436722525e-19,P,350,403
30,hard,1.44,1.0,70,1.2492617524781923e-20,1.4297474365327152e-16,1.1940853473134276e-19,I,403,403
30,hard,1.44,1.0,80,6.481602894183816e-17,8.671106758949562e-19,2.4181683529566046e-16,Z,20,20
30,hard,1.44,1.0,80,6.555038758532051e-17,2.2180708040193567e-20,3.799821807457851e-19,Z,100,100
30,hard,1.44,1.0,80,6.557206446272264e-17,2.1033409289368356e-16,1.1235040910076465e-18,I,100,100
30,hard,1.44,1.0,80,6.557207540875965e-17,2.1036697497529961e-16,1.1236333121492835e-18,I,125,125
30,hard,1.44,1.0,80,6.555038758532065e-17,2.2180708040180133e-20,3.7998218074574985e-19,Z,125,125
30,hard,1.44,1.0,80,6.555038758532065e-17,2.2180708040180133e-20,3.7998218074574985e-19,Z,150,150
30,hard,1.44,1.0,80,6.557205861343231e-17,2.1031499808086873e-16,1.1234295342809294e-18,P,100,150
30,hard,1.44,1.0,80,6.557208256436772e-17,2.103656322862863e-16,1.12363006097596e-18,I,150,150
30,hard,1.44,1.0,80,6.55720581119828e-17,2.1036408563672613e-16,1.1236172840719802e-18,I,175,175
30,hard,1.44,1.0,80,6.555038758532147e-17,2.2180708040072763e-20,3.799821807455921e-19,Z,175,175
30,hard,1.44,1.0,80,6.555038758532147e-17,2.2180708040072763e-20,3.799821807455921e-19,Z,200,200
30,hard,1.44,1.0,80,6.557206395307502e-17,2.103313062670385e-16,1.123493405372705e-18,P,150,200
30,hard,1.44,1.0,80,6.55720644627247e-17,2.1033409289368334e-16,1.123504091007314e-18,I,200,200
30,hard,1.44,1.0,80,6.557207690431774e-17,2.1036724360888874e-16,1.1236348280094869e-18,I,225,225
30,hard,1.44,1.0,80,6.555038758532369e-17,2.2180708039908746e-20,3.7998218074538065e-19,Z,225,225
30,hard,1.44,1.0,80,6.555038758532369e-17,2.2180708039908746e-20,3.7998218074538065e-19,Z,250,250
30,hard,1.44,1.0,80,6.557205862553785e-17,2.1031509461724913e-16,1.1234298982444398e-18,P,200,250
30,hard,1.44,1.0,80,6.557207689818104e-17,2.1033462864628837e-16,1.1235100022751538e-18,I,250,250
30,hard,1.44,1.0,80,6.557204731916574e-17,2.1033812428940078e-16,1.1235149801182595e-18,I,275,275
30,hard,1.44,1.0,80,6.555038758532761e-17,2.2180708039739866e-20,3.799821807451085e-19,Z,275,275
30,hard,1.44,1.0,80,6.555038758532761e-17,2.2180708039739866e-20,3.799821807451085e-19,Z,300,300
30,hard,1.44,1.0,80,6.557206007865007e-17,2.1032555522244617e-16,1.123470517466732e-18,P,250,300
30,hard,1.44,1.0,80,6.557206395308453e-17,2.1033130626703848e-16,1.123493405371996e-18,I,300,300
30,hard,1.44,1.0,80,6.557208256438029e-17,2.1036563228628607e-16,1.1236300609750595e-18,I,325,325
30,hard,1.44,1.0,80,6.555038758533352e-17,2.2180708040000685e-20,3.799821807448356e-19,Z,325,325
30,hard,1.44,1.0,80,6.555038590643018e-17,2.218070747185424e-20,3.7998217101257677e-19,Z,350,350
30,hard,1.44,1.0,80,6.557207373171212e-17,2.1036699425590658e-16,1.1236333708740826e-18,P,300,350
30,hard,1.44,1.0,80,6.557206108630674e-17,2.1033404566699118e-16,1.1235038673971516e-18,I,350,350
30,hard,1.44,1.0,80,2.212368854389054e-19,2.828923970114863e-16,2.5391657237071665e-19,I,375,375
30,hard,1.44,1.0,80,5.402664724074509e-22,1.9762371740342494e-19,-1.3274601900365674e-21,Z,375,375
30,hard,1.44,1.0,80,4.866763313676198e-33,2.0543614705835378e-33,8.451032017342818e-33,Z,403,403
30,hard,1.44,1.0,80,2.2865048393726854e-20,2.1029281624095881e-16,7.40963453608063e-19,P,350,403
30,hard,1.44,1.0,80,4.5114670836008815e-20,2.757902714126543e-16,3.0077680190277022e-19,I,403,403
30,hard,1.44,1.0,90,1.080035618661757e-16,1.7640303713302946e-18,4.787752126945226e-16,Z,20,20
30,hard,1.44,1.0,90,1.0952338137055334e-16,3.706906234829172e-20,6.338078055551207e-19,Z,100,100
30,hard,1.44,1.0,90,1.0962153435301145e-16,3.7526070546702935e-16,1.969414354592859e-18,I,100,100
30,hard,1.44,1.0,90,1.0962135177720131e-16,3.7521591560407424e-16,1.9691835725001227e-18,I,125,125
30,hard,1.44,1.0,90,1.0952338137055288e-16,3.706906234826716e-20,6.338078055549314e-19,Z,125,125
30,hard,1.44,1.0,90,1.0952338137055288e-16,3.706906234826716e-20,6.338078055549314e-19,Z,150,150
30,hard,1.44,1.0,90,1.0962144892129267e-16,3.752757856694392e-16,1.9694506876912166e-18,P,100,150
30,hard,1.44,1.0,90,1.0962135110790522e-16,3.7521397959730077e-16,1.969175332657974e-18,I,150,150
30,hard,1.44,1.0,90,1.0962135124756544e-16,3.7521441631528044e-16,1.9691771903888746e-18,I,175,175
30,hard,1.44,1.0,90,1.095233813705531e-16,3.706906234804448e-20,6.338078055549433e-19,Z,175,175
30,hard,1.44,1.0,90,1.095233813705531e-16,3.706906234804448e-20,6.338078055549433e-19,Z,200,200
30,hard,1.44,1.0,90,1.0962136356561178e-16,3.7519015306107846e-16,1.9690809701835105e-18,P,150,200
30,hard,1.44,1.0,90,1.0962153435301202e-16,3.7526070546702896e-16,1.9694143545926323e-18,I,200,200
30,hard,1.44,1.0,90,1.0962135125589073e-16,3.752144472045485e-16,1.969177321570344e-18,I,225,225
30,hard,1.44,1.0,90,1.0952338137055487e-16,3.7069062347936577e-20,6.338078055547422e-19,Z,225,225
30,hard,1.44,1.0,90,1.0952338137055487e-16,3.7069062347936577e-20,6.338078055547422e-19,Z,250,250
30,hard,1.44,1.0,90,1.0962144892129567e-16,3.7527578566967144e-16,1.9694506876918583e-18,P,200,250
30,hard,1.44,1.0,90,1.0962134485740362e-16,3.751580294968879e-16,1.9689433124282816e-18,I,250,250
30,hard,1.44,1.0,90,1.0962133213137982e-16,3.751812087724562e-16,1.9690330745131404e-18,I,275,275
30,hard,1.44,1.0,90,1.0952338137055927e-16,3.706906234807062e-20,6.338078055545968e-19,Z,275,275
30,hard,1.44,1.0,90,1.0952338137055927e-16,3.706906234807062e-20,6.338078055545968e-19,Z,300,300
30,hard,1.44,1.0,90,1.0962141722584939e-16,3.752289684595354e-16,1.96924922112517e-18,P,250,300
30,hard,1.44,1.0,90,1.0962136356562185e-16,3.751901530610788e-16,1.969080970182711e-18,I,300,300
30,hard,1.44,1.0,90,1.0962135110791838e-16,3.7521397959730106e-16,1.9691753326571057e-18,I,325,325
30,hard,1.44,1.0,90,1.0952338137056604e-16,3.706906234832282e-20,6.338078055542034e-19,Z,325,325
30,hard,1.44,1.0,90,1.0952338137056604e-16,3.706906234832282e-20,6.338078055542034e-19,Z,350,350
30,hard,1.44,1.0,90,1.0962128625372654e-16,3.7524561867185725e-16,1.9692843825190606e-18,P,300,350
30,hard,1.44,1.0,90,1.0962143898522128e-16,3.7525727683078475e-16,1.9693762576471684e-18,I,350,350
30,hard,1.44,1.0,90,1.0961489921702347e-16,3.752231703427389e-16,1.9690847341946994e-18,I,375,375
30,hard,1.44,1.0,90,1.0951053395632284e-16,4.578911683129221e-20,6.336771432480754e-19,Z,375,375
30,hard,1.44,1.0,90,3.0404542533801064e-33,1.592214604310004e-33,5.3298938981316875e-33,Z,403,403
30,hard,1.44,1.0,90,1.0058307126259294e-19,3.752386402428218e-16,1.3536102564140083e-18,P,350,403
30,hard,1.44,1.0,90,1.3707074768989408e-19,4.832467390612693e-16,6.259638467084349e-19,I,403,403
30,hard,1.44,1.0,100,8.032091108640889e-16,-7.347517288616886e-19,-9.382541085720796e-19,Z,20,20
30,hard,1.44,1.0,100,1.7163926609480663e-16,5.800142423704855e-20,9.902024283818913e-19,Z,100,100
30,hard,1.44,1.0,100,1.7194164183319793e-16,6.31060495184535e-16,3.3701408077530046e-18,I,100,100
30,hard,1.44,1.0,100,1.719410319011864e-16,6.305448824387252e-16,3.3679941827875466e-18,I,125,125
30,hard,1.44,1.0,100,1.7163926609480614e-16,5.800142423685885e-20,9.902024283815581e-19,Z,125,125
30,hard,1.44,1.0,100,1.7163926609480614e-16,5.800142423685885e-20,9.902024283815581e-19,Z,150,150
30,hard,1.44,1.0,100,1.7194163589283158e-16,6.306947633486267e-16,3.3687156501623455e-18,P,100,150
30,hard,1.44,1.0,100,1.7194103092035076e-16,6.307588365736253e-16,3.368818747848699e-18,I,150,150
30,hard,1.44,1.0,100,1.719410309203547e-16,6.307588365818807e-16,3.3688187478846524e-18,I,175,175
30,hard,1.44,1.0,100,1.7163926609480606e-16,5.80014242369382e-20,9.902024283815562e-19,Z,175,175
30,hard,1.44,1.0,100,1.7163926609480606e-16,5.80014242369382e-20,9.902024283815562e-19,Z,200,200
30,hard,1.44,1.0,100,1.7194164148569435e-16,6.310599367020137e-16,3.370138414187408e-18,P,150,200
30,hard,1.44,1.0,100,1.719416418331984e-16,6.31060495184535e-16,3.3701408077527534e-18,I,200,200
30,hard,1.44,1.0,100,1.7194102770148935e-16,6.307586002223527e-16,3.368816209967534e-18,I,225,225
30,hard,1.44,1.0,100,1.7163926609480865e-16,5.80014242368132e-20,9.902024283812442e-19,Z,225,225
30,hard,1.44,1.0,100,1.7163926609480865e-16,5.80014242368132e-20,9.902024283812442e-19,Z,250,250
30,hard,1.44,1.0,100,1.71941923266652e-16,6.308583940441274e-16,3.369428471898025e-18,P,200,250
30,hard,1.44,1.0,100,1.7194196048795428e-16,6.309017797706367e-16,3.369611873724668e-18,I,250,250
30,hard,1.44,1.0,100,1.7194103771855796e-16,6.305530742315638e-16,3.368028954349885e-18,I,275,275
30,hard,1.44,1.0,100,1.7163926609481447e-16,5.800142423686992e-20,9.902024283808136e-19,Z,275,275
30,hard,1.44,1.0,100,1.7163926609481447e-16,5.800142423686992e-20,9.902024283808136e-19,Z,300,300
30,hard,1.44,1.0,100,1.7194139186052915e-16,6.305599505393284e-16,3.3681455485616132e-18,P,250,300
30,hard,1.44,1.0,100,1.7194164148570808e-16,6.310599367020141e-16,3.370138414186166e-18,I,300,300
30,hard,1.44,1.0,100,1.7194103092036838e-16,6.307588365736257e-16,3.368818747847075e-18,I,325,325
30,hard,1.44,1.0,100,1.7163926609482342e-16,5.800142423735111e-20,9.90202428379977e-19,Z,325,325
30,hard,1.44,1.0,100,1.7163926609482342e-16,5.800142423735111e-20,9.90202428379977e-19,Z,350,350
30,hard,1.44,1.0,100,1.7194103711260776e-16,6.305521279550084e-16,3.3680249146884196e-18,P,300,350
30,hard,1.44,1.0,100,1.7194164154573453e-16,6.310600390466646e-16,3.370138853787395e-18,I,350,350
30,hard,1.44,1.0,100,1.7194103091448762e-16,6.307588365915818e-16,3.3688187477879907e-18,I,375,375
30,hard,1.44,1.0,100,1.7163926608313945e-16,5.800143376701917e-20,9.902024282514342e-19,Z,375,375
30,hard,1.44,1.0,100,-6.958683924985129e-33,-1.629420121847389e-33,-1.4693308255765e-32,Z,403,403
30,hard,1.44,1.0,100,3.0825789980816023e-19,6.30636925476976e-16,2.354699223610865e-18,P,350,403
30,hard,1.44,1.0,100,3.661265449497385e-19,8.019030038419599e-16,1.2059153315954319e-18,I,403,403
30,hard,1.44,1.0,110,1.2622491204285632e-15,-1.69175939743662e-18,-1.6290265737467743e-18,Z,20,20
30,hard,1.44,1.0,110,2.5771092406718577e-16,8.706356637365484e-20,1.4854743582463758e-18,Z,100,100
30,hard,1.44,1.0,110,2.584709358685031e-16,1.0025892912603784e-15,5.454005989805184e-18,I,100,100
30,hard,1.44,1.0,110,2.5847264631860403e-16,1.0031080567481751e-15,5.456466552538573e-18,I,125,125
30,hard,1.44,1.0,110,2.5771092406718813e-16,8.706356637375557e-20,1.4854743582459536e-18,Z,125,125
30,hard,1.44,1.0,110,2.5771092406719e-16,8.706356637376087e-20,1.4854743582458041e-18,Z,150,150
30,hard,1.44,1.0,110,2.5847140884305475e-16,1.0027652977458897e-15,5.4548702714366245e-18,P,100,150
30,hard,1.44,1.0,110,2.584709527925252e-16,1.0026029085227087e-15,5.454065438128243e-18,I,150,150
30,hard,1.44,1.0,110,2.5847173623831457e-16,1.0029528542497954e-15,5.455651997371751e-18,I,175,175
30,hard,1.44,1.0,110,2.5771092406719267e-16,8.706356637371657e-20,1.48547435824555e-18,Z,175,175
30,hard,1.44,1.0,110,2.577109240671954e-16,8.70635663736871e-20,1.4854743582452757e-18,Z,200,200
30,hard,1.44,1.0,110,2.58470670735839e-16,1.0024233435346013e-15,5.4532764824311155e-18,P,150,200
30,hard,1.44,1.0,110,2.584709358685131e-16,1.0025892912603782e-15,5.45400598980397e-18,I,200,200
30,hard,1.44,1.0,110,2.5847145465047676e-16,1.0030082971347089e-15,5.455722601057427e-18,I,225,225
30,hard,1.44,1.0,110,2.57710924067202e-16,8.706356637359331e-20,1.4854743582446964e-18,Z,225,225
30,hard,1.44,1.0,110,2.57710924067207e-16,8.706356637354651e-20,1.4854743582446193e-18,Z,250,250
30,hard,1.44,1.0,110,2.584714062424629e-16,1.0027657412159266e-15,5.454870031909024e-18,P,200,250
