Micromagnetic energy calculation : BEMScript 2014
Mesh data:
18 July 2026  17:48:34
         Nodes    Tetrahedra   Bndry nodes   Bndry faces        Volume
          5017         26684          1102          2200  0.900094E-03
Material data:
      Temp (c)            Ms            K1        LamdaS        SigmaS          A_ex Vol^(1/3) (m)     QHardness   Lam_Ex (nm)      Kd V (J)
            20  0.488461E+06 -0.122085E+05  0.000000E+00  0.000000E+00  0.135143E-10  0.965523E-07 -0.814373E-01  0.949461E+01  0.134936E-15
External field direction (x, y, z) and strength B (T):
            hx            hy            hz         B (T)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
Energies in units of Kd V:
Global-N-Eva      N-Eval              E-Anis                    E-Stress                     E-Exch1                     E-Exch2                     E-Exch3                     E-Exch4                       E-ext                     E-Demag                       E-Tot                          Mx                          My                          Mz
           1           1   -0.16562494173144357013E-01  0.00000000000000000000E+00  0.14789454641100418186E+02  0.17262244670631993415E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.49639834888024633730E-01  0.14822531981815298963E+02 -0.22033114777473123552E-01 -0.20843804355473996223E-02  0.19079827495393421322E-01
           2           2   -0.16561532126447547214E-01  0.00000000000000000000E+00  0.14671934201988884539E+02  0.17148664333883282040E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.50518747303823677286E-01  0.14705891417166261803E+02 -0.22729062538731376747E-01 -0.20376023831210100801E-02  0.19409732358906767874E-01
           3           3   -0.16560875913173081497E-01  0.00000000000000000000E+00  0.14554026773561572483E+02  0.17034482350329081868E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.51411591721441031455E-01  0.14588877489369838969E+02 -0.23435677571363004029E-01 -0.19873721982876756120E-02  0.19746091401766634188E-01
           4           4   -0.16560560006181401088E-01  0.00000000000000000000E+00  0.14435797421469667157E+02  0.16919700743567368306E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.52318083385670108298E-01  0.14471554944849156499E+02 -0.24152623362051605510E-01 -0.19338310312511247397E-02  0.20088819240049196613E-01
           5           5   -0.16560619178003395391E-01  0.00000000000000000000E+00  0.14317310896153868427E+02  0.16804371561808995494E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.53237919977589233389E-01  0.14353988196953455514E+02 -0.24879571899857979428E-01 -0.18771422750985225676E-02  0.20437821602087347106E-01
           6           6   -0.16562794916064580569E-01  0.00000000000000000000E+00  0.13987847055840958888E+02  0.16483090603708831168E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.55841278357630634577E-01  0.14027125539282526034E+02 -0.26924302698529894301E-01 -0.16966280105174928478E-02  0.21414947719907873047E-01
           7           7   -0.16568733715893159408E-01  0.00000000000000000000E+00  0.13658733693401600817E+02  0.16159318294516332060E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.58532872568590986473E-01  0.13700697832254299158E+02 -0.29031774716435022193E-01 -0.14975182075329402515E-02  0.22434998755855660446E-01
           8           8   -0.16578763541669885861E-01  0.00000000000000000000E+00  0.13331235484970591187E+02  0.15833954177080421744E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.61304210465949880715E-01  0.13375960931894871564E+02 -0.31196937960577927201E-01 -0.12856235834105269808E-02  0.23495791400196995580E-01
           9           9   -0.16592799470907276804E-01  0.00000000000000000000E+00  0.13006502674067101921E+02  0.15507683325632646287E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.64146164947121761535E-01  0.13054056039543315393E+02 -0.33415961746825144363E-01 -0.10671553288261715568E-02  0.24595410206832462457E-01
          10          10   -0.16653393560940636664E-01  0.00000000000000000000E+00  0.12022922052785634861E+02  0.14507055645895203355E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.73198147915451372558E-01  0.12079466807140148532E+02 -0.40392178812329544713E-01 -0.31837158033209907214E-03  0.28032738820568291888E-01
