Micromagnetic energy calculation : BEMScript 2014
Mesh data:
18 July 2026  17:48:43
         Nodes    Tetrahedra   Bndry nodes   Bndry faces        Volume
          5017         26684          1102          2200  0.900094E-03
Material data:
      Temp (c)            Ms            K1        LamdaS        SigmaS          A_ex Vol^(1/3) (m)     QHardness   Lam_Ex (nm)      Kd V (J)
            20  0.488461E+06 -0.122085E+05  0.000000E+00  0.000000E+00  0.135143E-10  0.965523E-07 -0.814373E-01  0.949461E+01  0.134936E-15
External field direction (x, y, z) and strength B (T):
            hx            hy            hz         B (T)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
Energies in units of Kd V:
Global-N-Eva      N-Eval              E-Anis                    E-Stress                     E-Exch1                     E-Exch2                     E-Exch3                     E-Exch4                       E-ext                     E-Demag                       E-Tot                          Mx                          My                          Mz
           1           1   -0.16605466985552527759E-01  0.00000000000000000000E+00  0.14697308695519696542E+02  0.17112342839242916881E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.53948152303472857172E-01  0.14734651380837616941E+02  0.21619048584684632391E-01  0.50117348440064978313E-02 -0.36678793640383646672E-04
           2           2   -0.16608463963212409531E-01  0.00000000000000000000E+00  0.14578268491042800648E+02  0.16997137381316939297E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.54934443540827736230E-01  0.14616594470620416502E+02  0.22365344336182473028E-01  0.51332166336251240646E-02  0.90872839713579330349E-04
           3           3   -0.16611424517973111953E-01  0.00000000000000000000E+00  0.14458762720267584356E+02  0.16881141400672131425E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.55936291298845190745E-01  0.14498087587048456015E+02  0.23123492197675964838E-01  0.52536635448815829919E-02  0.22299065108196406337E-03
           4           4   -0.16614317032264149659E-01  0.00000000000000000000E+00  0.14338857897612461656E+02  0.16764432525209443270E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.56953407500190102175E-01  0.14379196988080387598E+02  0.23893327082596740873E-01  0.53730889908860509849E-02  0.35958816757532366696E-03
           5           5   -0.16617110180969920513E-01  0.00000000000000000000E+00  0.14218620980975309465E+02  0.16647005418873039417E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.57985485312631937505E-01  0.14259989356106972380E+02  0.24674684847915628882E-01  0.54915229100387773914E-02  0.50055008075924997853E-03
           6           6   -0.16624063396995503866E-01  0.00000000000000000000E+00  0.13884063563316519918E+02  0.16318976526301085528E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.60911236568772675337E-01  0.13928350736488297912E+02  0.26865337675946756452E-01  0.58080258309274350112E-02  0.90762766148221919477E-03
           7           7   -0.16629310066041430582E-01  0.00000000000000000000E+00  0.13549392093094338563E+02  0.15987600777460524881E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.63937659231815130445E-01  0.13596700442260113206E+02  0.29135073126150250883E-01  0.61173355335461419499E-02  0.13409408985937659037E-02
           8           8   -0.16632232153814999198E-01  0.00000000000000000000E+00  0.13215990361943589448E+02  0.15654229470838600946E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.67055843848868743051E-01  0.13266413973638643498E+02  0.31479705643351195421E-01  0.64224614974352266586E-02  0.17947407247754993461E-02
           9           9   -0.16632281373292697596E-01  0.00000000000000000000E+00  0.12885145724835167513E+02  0.15319733281640282030E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.70256058451943673160E-01  0.12938769501913817805E+02  0.33894057412681151409E-01  0.67272489562609800312E-02  0.22624807706598908108E-02
          10          10   -0.16608597167609776002E-01  0.00000000000000000000E+00  0.11883861738980403544E+02  0.14292090831946588025E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.80524045959137244277E-01  0.11947777187771929874E+02  0.41446592959188531535E-01  0.76401812065759171916E-02  0.36396806354175702952E-02
