Micromagnetic energy calculation : BEMScript 2014
Mesh data:
18 July 2026  17:48:38
         Nodes    Tetrahedra   Bndry nodes   Bndry faces        Volume
          5017         26684          1102          2200  0.900094E-03
Material data:
      Temp (c)            Ms            K1        LamdaS        SigmaS          A_ex Vol^(1/3) (m)     QHardness   Lam_Ex (nm)      Kd V (J)
            20  0.488461E+06 -0.122085E+05  0.000000E+00  0.000000E+00  0.135143E-10  0.965523E-07 -0.814373E-01  0.949461E+01  0.134936E-15
External field direction (x, y, z) and strength B (T):
            hx            hy            hz         B (T)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
Energies in units of Kd V:
Global-N-Eva      N-Eval              E-Anis                    E-Stress                     E-Exch1                     E-Exch2                     E-Exch3                     E-Exch4                       E-ext                     E-Demag                       E-Tot                          Mx                          My                          Mz
           1           1   -0.16526417525010324988E-01  0.00000000000000000000E+00  0.14708887622598942002E+02  0.17280101174673625053E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.49653499034780383681E-01  0.14742014704108711953E+02 -0.52212865159698466054E-03 -0.22447841223009966892E-02  0.13518367980343087842E-01
           2           2   -0.16531325070969864893E-01  0.00000000000000000000E+00  0.14596172442434376393E+02  0.17171463149762441702E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.50546213087303053235E-01  0.14630187330450707961E+02 -0.54134222103509755525E-03 -0.21646355642978795143E-02  0.13693359387318648074E-01
           3           3   -0.16536046701570005640E-01  0.00000000000000000000E+00  0.14483085056931173540E+02  0.17062113046975984076E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.51453743941583564292E-01  0.14518002754171186908E+02 -0.56067793167689089495E-03 -0.20818760013288002166E-02  0.13869253297619820939E-01
           4           4   -0.16540587248046537128E-01  0.00000000000000000000E+00  0.14369679495167643424E+02  0.16952064227175636546E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.52375831799587907467E-01  0.14405514739719183837E+02 -0.58007989100511718125E-03 -0.19967092109786557103E-02  0.14046040322549128987E-01
           5           5   -0.16544951353426699814E-01  0.00000000000000000000E+00  0.14256010152233470123E+02  0.16841438151727196271E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.53312198271378535841E-01  0.14292777399151422202E+02 -0.59948087295244980102E-03 -0.19093410374778820721E-02  0.14223700197343161489E-01
           6           6   -0.16555686954308888870E-01  0.00000000000000000000E+00  0.13940038461713973206E+02  0.16533485716998100656E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.55964060904793992701E-01  0.13979446835664457893E+02 -0.65265689221389927219E-03 -0.16616705160206145502E-02  0.14708523709506609103E-01
           7           7   -0.16565249675163408460E-01  0.00000000000000000000E+00  0.13624111356015218277E+02  0.16222726990969846383E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.58711801929885648610E-01  0.13666257908269939136E+02 -0.70388979347307974437E-03 -0.14041586175646185528E-02  0.15198224028741491587E-01
           8           8   -0.16573893039185504800E-01  0.00000000000000000000E+00  0.13309379019111991838E+02  0.15909634983192155744E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.61547196369803873484E-01  0.13354352322442609946E+02 -0.75073396259016887937E-03 -0.11400783673270931031E-02  0.15690458529868143295E-01
           9           9   -0.16581914661752138879E-01  0.00000000000000000000E+00  0.12996941108204696391E+02  0.15595345209647982543E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.64461221889289474496E-01  0.13044820415432232252E+02 -0.79041041577730100556E-03 -0.87165119746773875482E-03  0.16181734262386900103E-01
          10          10   -0.16604038676119269730E-01  0.00000000000000000000E+00  0.12051602852689589085E+02  0.14635607323303590377E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.73756516419728079814E-01  0.12108755330433197628E+02 -0.88633566394655282413E-03 -0.53315914597288590119E-04  0.17537741453561326438E-01
          11          11   -0.16623086499667268090E-01  0.00000000000000000000E+00  0.11177684572443816080E+02  0.13710803819657909841E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.83265726365844894286E-01  0.11244327212309993769E+02 -0.85494371043873295182E-03  0.83076846498777968345E-03  0.18630069874133271812E-01
          12          12   -0.16629372900038925237E-01  0.00000000000000000000E+00  0.10382422006809937542E+02  0.12830302429707819201E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.92731438463504692327E-01  0.10458524072373403868E+02 -0.65136432541383214485E-03  0.18707879050410985457E-02  0.19302267470475333727E-01
