Micromagnetic energy calculation : BEMScript 2014
Mesh data:
18 July 2026  17:48:34
         Nodes    Tetrahedra   Bndry nodes   Bndry faces        Volume
          5017         26684          1102          2200  0.900094E-03
Material data:
      Temp (c)            Ms            K1        LamdaS        SigmaS          A_ex Vol^(1/3) (m)     QHardness   Lam_Ex (nm)      Kd V (J)
            20  0.488461E+06 -0.122085E+05  0.000000E+00  0.000000E+00  0.135143E-10  0.965523E-07 -0.814373E-01  0.949461E+01  0.134936E-15
External field direction (x, y, z) and strength B (T):
            hx            hy            hz         B (T)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
Energies in units of Kd V:
Global-N-Eva      N-Eval              E-Anis                    E-Stress                     E-Exch1                     E-Exch2                     E-Exch3                     E-Exch4                       E-ext                     E-Demag                       E-Tot                          Mx                          My                          Mz
           1           1   -0.16675103305469490128E-01  0.00000000000000000000E+00  0.14606644115733123712E+02  0.17110873578786513605E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.50419229776746579685E-01  0.14640388242204402047E+02  0.49731400582006500544E-02  0.35944822621668298841E-02 -0.32196835920546215681E-02
           2           2   -0.16679826238280660855E-01  0.00000000000000000000E+00  0.14490377223464752987E+02  0.16996855753814930523E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.51332858439605118239E-01  0.14525030255666077750E+02  0.51464934183390849756E-02  0.35167885787480441390E-02 -0.34786648876522878460E-02
           3           3   -0.16684400763900653075E-01  0.00000000000000000000E+00  0.14373691305968472776E+02  0.16882066934095409039E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.52261497102654784486E-01  0.14409268402307224832E+02  0.53258449686913438698E-02  0.34285829376301071338E-02 -0.37434798618163935002E-02
           4           4   -0.16688822149229336211E-01  0.00000000000000000000E+00  0.14256645463898632187E+02  0.16766655606879552920E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.53204788955067770784E-01  0.14293161430704468984E+02  0.55113399649334643762E-02  0.33299794527990593702E-02 -0.40139257680522994962E-02
           5           5   -0.16693084079157392841E-01  0.00000000000000000000E+00  0.14139299502748430726E+02  0.16650712959503508159E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.54162346006730366366E-01  0.14176768764676001666E+02  0.57030977512056522244E-02  0.32211123448039552866E-02 -0.42897826331874874817E-02
           6           6   -0.16703931235217336915E-01  0.00000000000000000000E+00  0.13812974111965807822E+02  0.16328065192636106673E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.56874156652242401078E-01  0.13853144337382833129E+02  0.62633760843266222604E-02  0.28695688999008789333E-02 -0.50752836811658319505E-02
           7           7   -0.16713237428447772631E-01  0.00000000000000000000E+00  0.13486608519924569549E+02  0.16003233935146415234E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.59678407034133226783E-01  0.13529573689530256075E+02  0.68716268070539605894E-02  0.24443817003788792692E-02 -0.58930058104568992794E-02
           8           8   -0.16720726828725857027E-01  0.00000000000000000000E+00  0.13161475055988297811E+02  0.15677046814566047317E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.62563592115010391304E-01  0.13207317921274583483E+02  0.75266023863057246804E-02  0.19500067229623009243E-02 -0.67360390435058509206E-02
           9           9   -0.16726171306198366756E-01  0.00000000000000000000E+00  0.12838771845189397069E+02  0.15350128743031413947E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.65517359185390852683E-01  0.12887563033068589746E+02  0.82254377748711068885E-02  0.13908549669661499082E-02 -0.75966576418828530085E-02
          10          10   -0.16726016400243862159E-01  0.00000000000000000000E+00  0.11862762067445220993E+02  0.14353020613029954688E+02  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.74882042558043246383E-01  0.11920918093603020793E+02  0.10570760269599339606E-01 -0.69768253870169060198E-03 -0.10229699564649053292E-01
